doc_id,file_name,_split,field,candidate_text,candidate_source,line_idx,line_rel_pos,line_token_count,candidate_len,candidate_token_count,candidate_digit_count,candidate_alpha_count,candidate_digit_ratio,candidate_uppercase_ratio,candidate_has_org_suffix,candidate_has_address_word,candidate_has_label_word,candidate_shape,line_has_colon,line_is_upper,line_digit_ratio,line_has_dollar,line_has_org_suffix,line_has_address_word,line_has_label_word,is_top_10_lines,is_top_20_lines,is_bottom_half,is_bottom_quarter,ctx_has_invoice,ctx_has_invoice_no,ctx_has_bill_to,ctx_has_sold_to,ctx_has_ship_to,ctx_has_attention,ctx_has_total,ctx_has_amount_due,ctx_has_reference,ctx_has_due,invoice_like_score,ocr_quality_score,doc_num_lines,doc_num_chars,recipient_like_person_prefix,recipient_like_attention,recipient_looks_address_only,recipient_digit_heavy,label,notes
doc_0307,rvl_train_07197.png,train,recipient_name,LORILLARD RESEARCH CENTER,early_org_line,9,0.3214,3,25,3,0,23,0.0,1.0,1,0,0,AAAAAAAAA AAAAAAAA AAAAAA,0,1,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1.0,29,812,0,0,0,0,,
doc_0307,rvl_train_07197.png,train,recipient_name,SERVICES RENDERED:,early_org_line,18,0.6429,2,18,2,0,16,0.0,1.0,1,0,0,AAAAAAAA AAAAAAAA:,1,1,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1.0,29,812,0,0,0,0,,
doc_0400,rvl_train_03666.png,train,recipient_name,to New York Telephone.,early_org_line,19,0.5135,4,22,4,0,18,0.0,0.1667,0,0,0,aa Aaa Aaaa Aaaaaaaaa.,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1.0,38,994,0,0,0,0,,
doc_0327,rvl_train_04576.png,train,recipient_name,TO COVER COSTE ABBOCIATED WI,early_org_line,0,0.0,5,28,5,0,24,0.0,1.0,0,0,0,AA AAAAA AAAAA AAAAAAAAAA AA,0,1,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,27,380,0,0,0,0,,
doc_0276,rvl_train_03310.png,train,recipient_name,Pp. LORILLARD COMPANY,early_org_line,1,0.1,3,21,3,0,18,0.0,0.9444,1,0,0,Aa. AAAAAAAAA AAAAAAA,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11,279,0,0,0,0,,
doc_0276,rvl_train_03310.png,train,recipient_name,Experimental research on KENT Cigarettes,early_org_line,6,0.6,5,40,5,0,36,0.0,0.1667,1,0,0,Aaaaaaaaaaaa aaaaaaaa aa AAAA Aaaaaaaaaa,0,0,0.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11,279,0,0,0,0,,
doc_0289,rvl_train_21235.png,train,recipient_name,"PLEASE RETURN CHECK TO NANCY PETERS OC/AQW GAN. 5,",early_org_line,7,0.5833,9,50,9,1,38,0.02,1.0,0,0,0,AAAAAA AAAAAA AAAAA AA AAAAA AAAAAA AA/A,0,1,0.02,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,13,279,0,0,0,0,,
doc_0311,rvl_train_10337.png,train,recipient_name,FLetsMeAN MILLARD Joenver nasezorr. se 2,after_label,13,0.5909,6,40,6,1,33,0.025,0.3939,0,0,0,AAaaaAaAA AAAAAAA Aaaaaaa aaaaaaaa. aa 0,0,0,0.025,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,23,790,0,0,0,0,,
doc_0311,rvl_train_10337.png,train,recipient_name,eH Fu foses.€ MANPDEW AV. Fy,after_label,14,0.6364,6,28,6,0,20,0.0,0.6,0,0,0,aA Aa aaaaa.€ AAAAAAA AA. Aa,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,23,790,0,0,0,0,,
doc_0311,rvl_train_10337.png,train,recipient_name,Hisor comecrrcur ave wt [DENVER,after_label,15,0.6818,5,31,5,0,26,0.0,0.2692,0,1,0,Aaaaa aaaaaaaaaa aaa aa [AAAAAA,0,0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,23,790,0,0,1,0,,
doc_0311,rvl_train_10337.png,train,recipient_name,WASHINGTON anes],after_label,16,0.7273,2,16,2,0,14,0.0,0.7143,0,0,0,AAAAAAAAAA aaaa],0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,23,790,0,0,0,0,,
doc_0311,rvl_train_10337.png,train,recipient_name,DESCRIPTION | REFERENCE NUMBER ATTENTION SCALE #,attention_line,11,0.5,7,48,7,0,40,0.0,1.0,0,0,1,AAAAAAAAAAA | AAAAAAAAA AAAAAA AAAAAAAAA,0,1,0.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1.0,23,790,0,1,0,0,,
doc_0237,rvl_train_24865.png,train,recipient_name,"yo__The Tobacco Institute, Inc.",early_org_line,4,0.3636,4,31,4,0,24,0.0,0.1667,1,0,0,"aa__Aaa Aaaaaaa Aaaaaaaaa, Aaa.",0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12,285,0,0,0,0,,
doc_0237,rvl_train_24865.png,train,recipient_name,as per Tobacco Institute letter of,early_org_line,8,0.7273,6,34,6,0,29,0.0,0.069,1,0,0,aa aaa Aaaaaaa Aaaaaaaaa aaaaaa aa,0,0,0.0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12,285,0,0,0,0,,
doc_0399,rvl_train_19627.png,train,recipient_name,"‘a. company, inc /advertising",early_org_line,1,0.0161,4,29,4,0,22,0.0,0.0,1,0,0,"‘a. aaaaaaa, aaa /aaaaaaaaaaa",0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,63,1143,0,0,0,0,,
doc_0399,rvl_train_19627.png,train,recipient_name,IeLLENT BW GROWN & WELLTAMSOH FosACCO CORP,early_org_line,5,0.0806,7,42,7,0,35,0.0,0.9143,1,0,0,AaAAAAA AA AAAAA & AAAAAAAAAA AaaAAAA AA,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,63,1143,0,0,0,0,,
doc_0399,rvl_train_19627.png,train,recipient_name,ESTIMATE WUNDERS KMGHISC=TO-IRL,early_org_line,9,0.1452,3,31,3,0,27,0.0,1.0,0,0,0,AAAAAAAA AAAAAAA AAAAAAA=AA-AAA,0,1,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,63,1143,0,0,0,0,,
doc_0262,rvl_train_09607.png,train,recipient_name,or/or/ee TO 12/s1/as PAGE Hi,early_org_line,4,0.1481,5,28,5,3,17,0.1071,0.4118,0,0,0,aa/aa/aa AA 00/a0/aa AAAA Aa,0,0,0.1071,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28,715,0,0,0,0,,
doc_0262,rvl_train_09607.png,train,recipient_name,CLIENT: P.M. INC. OFFICE: 10 DESC: 703A MILITARY NEWSPAPERS,early_org_line,5,0.1852,9,59,9,5,40,0.0847,1.0,1,0,0,AAAAAA: A.A. AAA. AAAAAA: 00 AAAA: 000A ,1,1,0.0847,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,28,715,0,0,0,1,,
doc_0204,rvl_val_24300.png,train,recipient_name,CONTRACT RESEARCH CENTER ‘sveas 2,early_org_line,3,0.0811,5,33,5,1,27,0.0303,0.8148,1,0,0,AAAAAAAA AAAAAAAA AAAAAA ‘aaaaa 0,0,0,0.0303,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,38,1213,0,0,0,0,,
doc_0304,rvl_train_18251.png,train,recipient_name,ADVERTISING CORPORATION P.0.8OX L860,early_org_line,3,0.1429,4,36,4,5,26,0.1389,1.0,1,0,0,AAAAAAAAAAA AAAAAAAAAAA A.0.0AA A000,0,1,0.1389,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,22,559,0,0,0,1,,
doc_0304,rvl_train_18251.png,train,recipient_name,5 ots INVOICE T customer,early_org_line,8,0.381,5,24,5,1,19,0.0417,0.4211,0,0,1,0 aaa AAAAAAA A aaaaaaaa,0,0,0.0417,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,22,559,0,0,0,0,,
doc_0251,rvl_val_11764.png,train,recipient_name,"CRC CONTRACT RESEARCH CENTER avaassp.at,",early_org_line,3,0.0968,5,40,5,0,34,0.0,0.7353,1,0,0,"AAA AAAAAAAA AAAAAAAA AAAAAA aaaaaaa.aa,",0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,32,1191,0,0,0,0,,
doc_0219,rvl_train_00977.png,train,recipient_name,CHECK TO: a,early_org_line,17,0.7083,3,11,3,0,8,0.0,0.875,0,0,0,AAAAA AA: a,1,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,25,465,0,0,0,0,,
doc_0293,rvl_train_17503.png,train,recipient_name,Moore Sign Corp. wen,early_org_line,2,0.0556,4,20,4,0,16,0.0,0.1875,1,0,0,Aaaaa Aaaa Aaaa. aaa,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,37,788,0,0,0,0,,
doc_0293,rvl_train_17503.png,train,recipient_name,Customer John Vaughan 3==aaaaes,early_org_line,12,0.3333,4,31,4,1,25,0.0323,0.12,0,0,0,Aaaaaaaa Aaaa Aaaaaaa 0==aaaaaa,0,0,0.0323,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,37,788,0,0,0,0,,
doc_0270,rvl_train_23088.png,train,recipient_name,T to aNay,early_org_line,19,0.3585,3,9,3,0,7,0.0,0.2857,0,0,0,A aa aAaa,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,54,722,0,0,0,0,,
doc_0362,rvl_test_23617.png,train,recipient_name,"TRIANGLE PUBLICATIONS, INC.",early_org_line,0,0.0,3,27,3,0,23,0.0,1.0,1,0,0,"AAAAAAAA AAAAAAAAAAAA, AAA.",0,1,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,23,504,0,0,0,0,,
doc_0362,rvl_test_23617.png,train,recipient_name,LORTLLARD MEDIA SERVICES,early_org_line,6,0.2727,3,24,3,0,22,0.0,1.0,1,0,0,AAAAAAAAA AAAAA AAAAAAAA,0,1,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,23,504,0,0,0,0,,
doc_0373,rvl_train_05183.png,train,recipient_name,Miller Brewing Company,early_org_line,0,0.0,3,22,3,0,20,0.0,0.15,1,0,0,Aaaaaa Aaaaaaa Aaaaaaa,0,0,0.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,3,1.0,14,356,0,0,0,0,,
doc_0373,rvl_train_05183.png,train,recipient_name,Loss Control Services,early_org_line,4,0.3077,3,21,3,0,19,0.0,0.1579,1,0,0,Aaaa Aaaaaaa Aaaaaaaa,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,14,356,0,0,0,0,,
doc_0373,rvl_train_05183.png,train,recipient_name,Details for Environmental Services,early_org_line,6,0.4615,4,34,4,0,31,0.0,0.0968,1,0,0,Aaaaaaa aaa Aaaaaaaaaaaaa Aaaaaaaa,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1.0,14,356,0,0,0,0,,
doc_0393,rvl_train_05294.png,train,recipient_name,FOR:,after_label,1,0.0526,1,4,1,0,3,0.0,1.0,0,0,0,AAA:,1,1,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,20,513,0,0,0,0,,
doc_0393,rvl_train_05294.png,train,recipient_name,‘A&G Research ... committed to achieving shared visions,early_org_line,18,0.9474,8,55,8,0,43,0.0,0.0698,1,0,0,‘A&A Aaaaaaaa ... aaaaaaaaa aa aaaaaaaaa,0,0,0.0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1.0,20,513,0,0,0,0,,
doc_0309,rvl_train_07506.png,train,recipient_name,"THE GREAT ATLANTIC & PACIFIC TEA COMPANY, ING: .",early_org_line,2,0.1667,9,48,9,0,36,0.0,1.0,1,0,0,AAA AAAAA AAAAAAAA & AAAAAAA AAA AAAAAAA,1,1,0.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,13,271,0,0,0,0,,
doc_0309,rvl_train_07506.png,train,recipient_name,soi To,early_org_line,5,0.4167,2,6,2,0,5,0.0,0.2,0,0,0,aaa Aa,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,13,271,0,0,0,0,,
doc_0217,rvl_val_01042.png,train,recipient_name,"5, Ot",after_label,12,0.4444,2,5,2,1,2,0.2,0.5,0,0,0,"0, Aa",0,0,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,1.0,28,654,0,0,0,0,,
doc_0217,rvl_val_01042.png,train,recipient_name,"LABORATORIES, INC.",early_org_line,1,0.037,2,18,2,0,15,0.0,1.0,1,0,0,"AAAAAAAAAAAA, AAA.",0,1,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,28,654,0,0,0,0,,
doc_0217,rvl_val_01042.png,train,recipient_name,"Borriston Laboratories, Ine",early_org_line,2,0.0741,3,27,3,0,24,0.0,0.125,1,0,0,"Aaaaaaaaa Aaaaaaaaaaaa, Aaa",0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,28,654,0,0,0,0,,
doc_0217,rvl_val_01042.png,train,recipient_name,LORILLARD INC.,early_org_line,8,0.2963,2,14,2,0,12,0.0,1.0,1,0,0,AAAAAAAAA AAA.,0,1,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,28,654,0,0,0,0,,
doc_0217,rvl_val_01042.png,train,recipient_name,"Borriston Laboratories, Inc.",early_org_line,21,0.7778,3,28,3,0,24,0.0,0.125,1,0,0,"Aaaaaaaaa Aaaaaaaaaaaa, Aaa.",0,0,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1.0,28,654,0,0,0,0,,
doc_0217,rvl_val_01042.png,train,recipient_name,. - Attention: Dr. Harry Minnemeyer,attention_line,11,0.4074,6,35,6,0,26,0.0,0.1538,0,1,0,. - Aaaaaaaaa: Aa. Aaaaa Aaaaaaaaaa,1,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1.0,28,654,0,1,1,0,,
doc_0246,rvl_train_11030.png,train,recipient_name,"""Tobacco Company",early_org_line,1,0.0385,2,16,2,0,14,0.0,0.1429,1,0,0,"""Aaaaaaa Aaaaaaa",0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,27,1029,0,0,0,0,,
doc_0246,rvl_train_11030.png,train,recipient_name,to working with you in the coming year.,early_org_line,17,0.6538,8,39,8,0,31,0.0,0.0,0,0,0,aa aaaaaaa aaaa aaa aa aaa aaaaaa aaaa.,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,27,1029,0,0,0,0,,
doc_0314,rvl_train_08774.png,train,recipient_name,To: Lorillard,early_org_line,6,0.3158,2,13,2,0,11,0.0,0.1818,0,0,0,Aa: Aaaaaaaaa,1,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,20,486,0,0,0,0,,
doc_0314,rvl_train_08774.png,train,recipient_name,Research Center,early_org_line,7,0.3684,2,15,2,0,14,0.0,0.1429,1,0,0,Aaaaaaaa Aaaaaa,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,20,486,0,0,0,0,,
doc_0314,rvl_train_08774.png,train,recipient_name,L_ Attn: Dr. Connie Stone 4 j,attention_line,10,0.5263,7,29,7,1,19,0.0345,0.2632,0,1,0,A_ Aaaa: Aa. Aaaaaa Aaaaa 0 a,1,0,0.0345,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1.0,20,486,0,1,1,0,,
doc_0392,rvl_train_17675.png,train,recipient_name,Consultant services~-Synthetic Aza-compounés--,early_org_line,4,0.4,3,46,3,0,39,0.0,0.0769,1,0,0,Aaaaaaaaaa aaaaaaaa~-Aaaaaaaaa Aaa-aaaaa,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11,233,0,0,0,0,,
doc_0392,rvl_train_17675.png,train,recipient_name,"PLEASE RETURN CHECK To RGD NOV. 23, 1983 To NANCY",early_org_line,8,0.8,10,49,10,6,32,0.1224,0.9375,0,0,0,"AAAAAA AAAAAA AAAAA Aa AAA AAA. 00, 0000",0,0,0.1224,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,11,233,0,0,0,1,,
doc_0201,rvl_train_03649.png,train,recipient_name,PRODUCT RETURNED TO mo,early_org_line,21,0.913,4,22,4,0,19,0.0,0.8947,0,0,0,AAAAAAA AAAAAAAA AA aa,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,24,735,0,0,0,0,,
doc_0209,rvl_train_03359.png,train,recipient_name,Return to N. Peters ©,early_org_line,3,0.6,5,21,5,0,15,0.0,0.2,0,0,0,Aaaaaa aa A. Aaaaaa ©,0,0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6,86,0,0,0,0,,
doc_0209,rvl_train_03359.png,train,recipient_name,Return to T. S. Osdene,early_org_line,4,0.8,5,22,5,0,16,0.0,0.25,0,0,0,Aaaaaa aa A. A. Aaaaaa,0,0,0.0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,6,86,0,0,0,0,,
doc_0335,rvl_val_19122.png,train,recipient_name,805 THIRD AVENUE 5,after_label,13,0.52,4,18,4,4,11,0.2222,1.0,0,1,0,000 AAAAA AAAAAA 0,0,1,0.2222,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1.0,26,386,0,0,1,0,,
doc_0335,rvl_val_19122.png,train,recipient_name,NEW YORK» NY 10022 °,after_label,14,0.56,5,20,5,5,9,0.25,1.0,0,0,0,AAA AAAA» AA 00000 °,0,1,0.25,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,26,386,0,0,0,1,,
doc_0335,rvl_val_19122.png,train,recipient_name,pt sD,after_label,15,0.6,2,5,2,0,4,0.0,0.25,0,0,0,aa aA,0,0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,26,386,0,0,0,0,,
doc_0335,rvl_val_19122.png,train,recipient_name,"""PAGE 4/C APRIL ISSUE .",after_label,16,0.64,5,23,5,1,15,0.0435,1.0,0,0,0,"""AAAA 0/A AAAAA AAAAA .",0,1,0.0435,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,26,386,0,0,0,0,,
doc_0335,rvl_val_19122.png,train,recipient_name,cusToMeR No. DAWOI0,early_org_line,8,0.32,3,19,3,1,15,0.0526,0.6,0,0,0,aaaAaAaA Aa. AAAAA0,0,0,0.0526,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,26,386,0,0,0,0,,
doc_0335,rvl_val_19122.png,train,recipient_name,ALLY GARGANG INC.,early_org_line,11,0.44,3,17,3,0,14,0.0,1.0,1,0,0,AAAA AAAAAAA AAA.,0,1,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,26,386,0,0,0,0,,
doc_0335,rvl_val_19122.png,train,recipient_name,"ATTN: MAUREEN CLEMENS,",attention_line,12,0.48,3,22,3,0,18,0.0,1.0,0,0,0,"AAAA: AAAAAAA AAAAAAA,",1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0,26,386,0,1,0,0,,
doc_0378,rvl_train_23583.png,train,recipient_name,CANDY COMPANY  wioesse,early_org_line,1,0.0556,3,22,3,0,19,0.0,0.6316,1,0,0,AAAAA AAAAAAA  aaaaaaa,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,19,294,0,0,0,0,,
doc_0306,rvl_train_10627.png,train,recipient_name,"toe HILLER TRAVEL SERVICE, INC.",early_org_line,1,0.0625,5,31,5,0,25,0.0,0.88,1,0,0,"aaa AAAAAA AAAAAA AAAAAAA, AAA.",0,0,0.0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,17,518,0,0,0,0,,
doc_0275,rvl_train_09483.png,train,recipient_name,Payee:__Tairtron Corporation EXPLANATIONOF PAYMENT,early_org_line,3,0.0909,4,50,4,0,44,0.0,0.5227,1,0,1,Aaaaa:__Aaaaaaaa Aaaaaaaaaaa AAAAAAAAAAA,1,0,0.0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,34,1023,0,0,0,0,,
doc_0275,rvl_train_09483.png,train,recipient_name,RETURN TO NAME: __Liz Marx CODE:,early_org_line,10,0.303,6,32,6,0,23,0.0,0.7826,0,0,0,AAAAAA AA AAAA: __Aaa Aaaa AAAA:,1,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1.0,34,1023,0,0,0,0,,
doc_0369,rvl_train_08744.png,train,recipient_name,CRC contaract RESEARCH CENT fo suhag G2a4,early_org_line,2,0.069,7,41,7,2,33,0.0488,0.4848,1,0,0,AAA aaaaaaaaa AAAAAAAA AAAA aa aaaaa A0a,0,0,0.0488,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,30,878,0,0,0,0,,
doc_0242,rvl_val_05095.png,train,recipient_name,cere To ELECT sDOKr BENEPIELD > WM,early_org_line,3,0.375,7,34,7,0,27,0.0,0.7407,0,0,0,aaaa Aa AAAAA aAAAa AAAAAAAAA > AA,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,9,202,0,0,0,0,,
doc_0281,rvl_train_11955.png,train,recipient_name,PAGE: 1,after_label,13,0.3824,2,7,2,1,4,0.1429,1.0,0,0,0,AAAA: 0,1,1,0.1429,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,35,649,0,0,0,0,,
doc_0281,rvl_train_11955.png,train,recipient_name,CUSTOMER NO: PO02AD,early_org_line,3,0.0882,3,19,3,2,14,0.1053,1.0,0,0,0,AAAAAAAA AA: AA00AA,1,1,0.1053,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,35,649,0,0,0,0,,
doc_0281,rvl_train_11955.png,train,recipient_name,"®| PHILLIP MORRIS USA, ‘Make checks payable to:",early_org_line,8,0.2353,8,47,8,0,35,0.0,0.4857,0,0,0,"®| AAAAAAA AAAAAA AAA, ‘Aaaa aaaaaa aaaa",1,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,35,649,0,0,0,0,,
doc_0337,rvl_train_14039.png,train,recipient_name,IAKE CHECKS PAYABLE TO: ‘SPORTS ILLUSTRATED AND MAIL TO: INDICATED.,early_org_line,3,0.1034,10,67,10,0,54,0.0,1.0,0,0,0,AAAA AAAAAA AAAAAAA AA: ‘AAAAAA AAAAAAAA,1,1,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,30,946,0,0,0,0,,
doc_0337,rvl_train_14039.png,train,recipient_name,PARENT LOEW'S CORPORATION emus 2% 1004s,early_org_line,12,0.4138,6,39,6,5,27,0.1282,0.8148,1,0,0,AAAAAA AAAA'A AAAAAAAAAAA aaaa 0% 0000a,0,0,0.1282,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,30,946,0,0,0,1,,
doc_0256,rvl_train_15055.png,train,recipient_name,Marketing Controller,after_label,8,0.3636,2,20,2,0,19,0.0,0.1053,0,0,0,Aaaaaaaaa Aaaaaaaaaa,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1.0,23,669,0,0,0,0,,
doc_0256,rvl_train_15055.png,train,recipient_name,"If ROWLAND COMPANY, INC,",early_org_line,0,0.0,4,24,4,0,19,0.0,0.9474,1,0,0,"Aa AAAAAAA AAAAAAA, AAA,",0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,23,669,0,0,0,0,,
doc_0256,rvl_train_15055.png,train,recipient_name,"Anevican Tobacco Company January 27, 1986",early_org_line,3,0.1364,6,41,6,6,29,0.1463,0.1379,1,0,0,"Aaaaaaaa Aaaaaaa Aaaaaaa Aaaaaaa 00, 000",0,0,0.1463,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,23,669,0,0,0,1,,
doc_0256,rvl_train_15055.png,train,recipient_name,Attention: Mr. Willian Stevenson,attention_line,7,0.3182,4,32,4,0,27,0.0,0.1481,0,0,0,Aaaaaaaaa: Aa. Aaaaaaa Aaaaaaaaa,1,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1.0,23,669,0,1,0,0,,
doc_0336,rvl_train_13088.png,train,recipient_name,"HBI Healthy Buildings Intemational. inc. Faia, VA nao",early_org_line,1,0.0556,8,53,8,0,43,0.0,0.2093,1,0,0,AAA Aaaaaaa Aaaaaaaaa Aaaaaaaaaaaa. aaa.,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,19,519,0,0,0,0,,
doc_0336,rvl_train_13088.png,train,recipient_name,To the PR Agency fees (Video Ingenieria y Arquitectura -,early_org_line,10,0.5556,10,56,10,0,45,0.0,0.1556,0,0,0,Aa aaa AA Aaaaaa aaaa (Aaaaa Aaaaaaaaaa ,0,0,0.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1.0,19,519,0,0,0,0,,
doc_0231,rvl_train_07224.png,train,recipient_name,TOBACCO CORPORATION,early_org_line,2,0.0769,2,19,2,0,18,0.0,1.0,1,0,0,AAAAAAA AAAAAAAAAAA,0,1,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,27,592,0,0,0,0,,
doc_0231,rvl_train_07224.png,train,recipient_name,PEASE MAIL REMITTANCE TO: a ae se Kea gypeare,early_org_line,4,0.1538,9,45,9,0,36,0.0,0.6111,0,0,0,AAAAA AAAA AAAAAAAAAA AA: a aa aa Aaa aa,1,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,27,592,0,0,0,0,,
doc_0231,rvl_train_07224.png,train,recipient_name,BROWN & WILLIAMSON TOBACCO CORP. ko,early_org_line,5,0.1923,6,35,6,0,28,0.0,0.9286,1,0,0,AAAAA & AAAAAAAAAA AAAAAAA AAAA. aa,0,0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,27,592,0,0,0,0,,
